RPM, Speed, GearRatio1130, 2, 565.0
3160, 30, 105.333333333
3214, 31, 103.677419355
3249, 31, 104.806451613
3204, 31, 103.35483871
3164, 31, 102.064516129
3104, 31, 100.129032258
2999, 31, 96.7419354839
2833, 31, 91.3870967742
2632, 31, 84.9032258065
2327, 31, 75.064516129
1958, 31, 63.1612903226
1903, 31, 61.3870967742
1972, 31, 63.6129032258
1989, 32, 62.15625
1973, 31, 63.6451612903
1963, 32, 61.34375
2035, 33, 61.6666666667
2060, 33, 62.4242424242
2094, 33, 63.4545454545
2117, 34, 62.2647058824
2164, 35, 61.8285714286
2192, 35, 62.6285714286
2244, 36, 62.3333333333
2262, 36, 62.8333333333
2298, 37, 62.1081081081
2346, 38, 61.7368421053
2383, 38, 62.7105263158
2419, 39, 62.0256410256
2457, 39, 63.0
2503, 40, 62.575
2532, 41, 61.756097561
2594, 41, 63.2682926829
2604, 42, 62.0
2659, 43, 61.8372093023
2674, 43, 62.1860465116
2706, 44, 61.5
2742, 44, 62.3181818182
2772, 45, 61.6
2809, 45, 62.4222222222
2827, 46, 61.4565217391
2889, 46, 62.8043478261
2917, 47, 62.0638297872
2930, 47, 62.3404255319
2988, 48, 62.25
3003, 49, 61.2857142857
3040, 49, 62.0408163265
3081, 49, 62.8775510204
3108, 50, 62.16
3140, 50, 62.8
3136, 50, 62.72
3168, 51, 62.1176470588
3208, 51, 62.9019607843
3244, 52, 62.3846153846
3260, 52, 62.6923076923
3261, 53, 61.5283018868
3274, 53, 61.7735849057
3250, 53, 61.320754717
3182, 53, 60.0377358491
3061, 53, 57.7547169811
2862, 53, 54.0
2653, 53, 50.0566037736
2419, 52, 46.5192307692
2230, 52, 42.8846153846
2279, 52, 43.8269230769
2239, 52, 43.0576923077
2255, 53, 42.5471698113
2268, 53, 42.7924528302
2287, 53, 43.1509433962
2284, 53, 43.0943396226
2294, 54, 42.4814814815
2318, 54, 42.9259259259
2331, 54, 43.1666666667
2339, 54, 43.3148148148
2345, 54, 43.4259259259
2331, 55, 42.3818181818
2340, 55, 42.5454545455
2344, 55, 42.6181818182
2350, 55, 42.7272727273
2355, 55, 42.8181818182
2354, 55, 42.8
2359, 55, 42.8909090909
2375, 56, 42.4107142857
2384, 56, 42.5714285714
2391, 56, 42.6964285714
2398, 56, 42.8214285714
2408, 56, 43.0
2415, 57, 42.3684210526
2440, 57, 42.8070175439
2447, 57, 42.9298245614
2451, 57, 43.0
2435, 57, 42.7192982456
2444, 57, 42.8771929825
2471, 57, 43.350877193
2459, 57, 43.1403508772
2462, 57, 43.1929824561
2446, 57, 42.9122807018
2450, 57, 42.9824561404
2470, 57, 43.3333333333
2470, 57, 43.3333333333
2468, 57, 43.298245614
2452, 57, 43.0175438596
2452, 57, 43.0175438596
2466, 57, 43.2631578947
2449, 57, 42.9649122807
2434, 57, 42.701754386
2439, 57, 42.7894736842
2404, 57, 42.1754385965
2406, 56, 42.9642857143
2400, 56, 42.8571428571
2375, 56, 42.4107142857
2375, 55, 43.1818181818
2344, 55, 42.6181818182
2342, 55, 42.5818181818
2330, 54, 43.1481481481
2316, 54, 42.8888888889
2297, 54, 42.537037037
2302, 53, 43.4339622642
2288, 53, 43.1698113208
2260, 53, 42.641509434
2239, 52, 43.0576923077
2249, 52, 43.25
2217, 52, 42.6346153846
2217, 51, 43.4705882353
2204, 51, 43.2156862745
2176, 51, 42.6666666667
2178, 51, 42.7058823529
2146, 50, 42.92
2134, 50, 42.68
2140, 50, 42.8
2108, 49, 43.0204081633
2111, 49, 43.0816326531
2099, 49, 42.8367346939
2069, 48, 43.1041666667
2056, 48, 42.8333333333
2046, 48, 42.625
2046, 48, 42.625
2037, 47, 43.3404255319
2024, 47, 43.0638297872
2008, 47, 42.7234042553
1984, 47, 42.2127659574
1970, 46, 42.8260869565
1969, 46, 42.8043478261
1962, 46, 42.652173913
1946, 45, 43.2444444444
1933, 45, 42.9555555556
1922, 45, 42.7111111111
1900, 44, 43.1818181818
1886, 44, 42.8636363636
1888, 44, 42.9090909091
1877, 44, 42.6590909091
1857, 43, 43.1860465116
1848, 43, 42.976744186
1842, 43, 42.8372093023
1825, 43, 42.4418604651
1814, 42, 43.1904761905
1809, 42, 43.0714285714
1782, 42, 42.4285714286
1786, 42, 42.5238095238
1765, 41, 43.0487804878
1760, 41, 42.9268292683
1733, 41, 42.2682926829
1731, 40, 43.275
1730, 40, 43.25
1706, 40, 42.65
1693, 40, 42.325
1687, 39, 43.2564102564
1676, 39, 42.9743589744
1655, 39, 42.4358974359
1648, 38, 43.3684210526
1633, 38, 42.9736842105
1628, 38, 42.8421052632
1614, 38, 42.4736842105
1600, 37, 43.2432432432
1588, 37, 42.9189189189
1576, 36, 43.7777777778
1560, 36, 43.3333333333
1516, 36, 42.1111111111
1493, 35, 42.6571428571
1483, 35, 42.3714285714
1478, 34, 43.4705882353
1422, 33, 43.0909090909
1391, 33, 42.1515151515
1390, 32, 43.4375
1368, 32, 42.75
